_id,ANNO,COD_ATENEO,NOME_ATENEO,Reg_ATENEO,AREA_GEO,GENERE,COD_QUALIFICA,DESC_QUALIFICA,N_PERS
1759,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),36
1760,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,8
1761,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,F,4AR,Titolare di assegno di ricerca,5
1762,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),35
1763,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,5
1764,2021,6304,"Napoli - Università degli studi ""Suor Orsola Benincasa""",Campania,SUD,M,4AR,Titolare di assegno di ricerca,1
1765,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),237
1766,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,149
1767,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,F,4AR,Titolare di assegno di ricerca,117
1768,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),424
1769,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,160
1770,2021,6306,"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""",Campania,SUD,M,4AR,Titolare di assegno di ricerca,93
1771,2021,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),14
1772,2021,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,6
1773,2021,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),21
1774,2021,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,4
1775,2021,6307,"Napoli - Università telematica ""Pegaso""",Campania,SUD,M,4AR,Titolare di assegno di ricerca,2
1776,2021,6501,Salerno - Università degli studi,Campania,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),270
1777,2021,6501,Salerno - Università degli studi,Campania,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,127
1778,2021,6501,Salerno - Università degli studi,Campania,SUD,F,4AR,Titolare di assegno di ricerca,120
1779,2021,6501,Salerno - Università degli studi,Campania,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),452
1780,2021,6501,Salerno - Università degli studi,Campania,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,153
1781,2021,6501,Salerno - Università degli studi,Campania,SUD,M,4AR,Titolare di assegno di ricerca,92
1782,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),123
1783,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,99
1784,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,F,4AR,Titolare di assegno di ricerca,48
1785,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),273
1786,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,108
1787,2021,6601,L'Aquila - Università degli studi,Abruzzo,SUD,M,4AR,Titolare di assegno di ricerca,82
1788,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),4
1789,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,11
1790,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,F,4AR,Titolare di assegno di ricerca,16
1791,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),22
1792,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,16
1793,2021,6603,L'Aquila - Gran Sasso Science Institute,Abruzzo,SUD,M,4AR,Titolare di assegno di ricerca,17
1794,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),53
1795,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,32
1796,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,F,4AR,Titolare di assegno di ricerca,24
1797,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),97
1798,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,38
1799,2021,6701,Teramo - Università degli studi,Abruzzo,SUD,M,4AR,Titolare di assegno di ricerca,9
1800,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),177
1801,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,128
1802,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,F,4AR,Titolare di assegno di ricerca,69
1803,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),317
1804,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,93
1805,2021,6901,Chieti e Pescara - Università degli studi Gabriele D'Annunzio,Abruzzo,SUD,M,4AR,Titolare di assegno di ricerca,49
1806,2021,6902,"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""",Abruzzo,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,2
1807,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),70
1808,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,31
1809,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,F,4AR,Titolare di assegno di ricerca,14
1810,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),146
1811,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,41
1812,2021,7001,Campobasso - Università degli studi del Molise,Molise,SUD,M,4AR,Titolare di assegno di ricerca,19
1813,2021,7101,Foggia - Università degli studi,Puglia,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),108
1814,2021,7101,Foggia - Università degli studi,Puglia,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,66
1815,2021,7101,Foggia - Università degli studi,Puglia,SUD,F,4AR,Titolare di assegno di ricerca,17
1816,2021,7101,Foggia - Università degli studi,Puglia,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),153
1817,2021,7101,Foggia - Università degli studi,Puglia,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,61
1818,2021,7101,Foggia - Università degli studi,Puglia,SUD,M,4AR,Titolare di assegno di ricerca,20
1819,2021,7201,Bari - Università degli studi,Puglia,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),345
1820,2021,7201,Bari - Università degli studi,Puglia,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,334
1821,2021,7201,Bari - Università degli studi,Puglia,SUD,F,4AR,Titolare di assegno di ricerca,97
1822,2021,7201,Bari - Università degli studi,Puglia,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),536
1823,2021,7201,Bari - Università degli studi,Puglia,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,297
1824,2021,7201,Bari - Università degli studi,Puglia,SUD,M,4AR,Titolare di assegno di ricerca,75
1825,2021,7202,Bari - Politecnico,Puglia,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),52
1826,2021,7202,Bari - Politecnico,Puglia,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,28
1827,2021,7202,Bari - Politecnico,Puglia,SUD,F,4AR,Titolare di assegno di ricerca,43
1828,2021,7202,Bari - Politecnico,Puglia,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),167
1829,2021,7202,Bari - Politecnico,Puglia,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,82
1830,2021,7202,Bari - Politecnico,Puglia,SUD,M,4AR,Titolare di assegno di ricerca,67
1831,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),11
1832,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,6
1833,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,F,4AR,Titolare di assegno di ricerca,1
1834,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),26
1835,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,12
1836,2021,7203,"Casamassima - Libera Università Mediterranea ""Jean Monnet""",Puglia,SUD,M,4AR,Titolare di assegno di ricerca,2
1837,2021,7501,Lecce - Università del Salento,Puglia,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),123
1838,2021,7501,Lecce - Università del Salento,Puglia,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,115
1839,2021,7501,Lecce - Università del Salento,Puglia,SUD,F,4AR,Titolare di assegno di ricerca,67
1840,2021,7501,Lecce - Università del Salento,Puglia,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),241
1841,2021,7501,Lecce - Università del Salento,Puglia,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,115
1842,2021,7501,Lecce - Università del Salento,Puglia,SUD,M,4AR,Titolare di assegno di ricerca,63
1843,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),65
1844,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,56
1845,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,F,4AR,Titolare di assegno di ricerca,14
1846,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),124
1847,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,73
1848,2021,7601,Potenza - Università degli studi della Basilicata,Basilicata,SUD,M,4AR,Titolare di assegno di ricerca,15
1849,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),168
1850,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,138
1851,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,F,4AR,Titolare di assegno di ricerca,54
1852,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),316
1853,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,176
1854,2021,7801,Arcavacata di Rende - Università della Calabria,Calabria,SUD,M,4AR,Titolare di assegno di ricerca,82
1855,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),68
1856,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,43
1857,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,F,4AR,Titolare di assegno di ricerca,51
1858,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),134
1859,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,48
1860,2021,7901,"Catanzaro - Università degli studi ""Magna Grecia""",Calabria,SUD,M,4AR,Titolare di assegno di ricerca,15
1861,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),44
1862,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,47
1863,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,F,4AR,Titolare di assegno di ricerca,27
1864,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),105
1865,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,70
1866,2021,8001,Reggio Calabria - Università degli studi Mediterranea,Calabria,SUD,M,4AR,Titolare di assegno di ricerca,28
1867,2021,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),5
1868,2021,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,5
1869,2021,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),6
1870,2021,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,2
1871,2021,8003,Reggio Calabria - Università per Stranieri,Calabria,SUD,M,4AR,Titolare di assegno di ricerca,2
1872,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),348
1873,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,259
1874,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,F,4AR,Titolare di assegno di ricerca,36
1875,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),628
1876,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,329
1877,2021,8201,Palermo - Università degli studi,Sicilia,ISOLE,M,4AR,Titolare di assegno di ricerca,48
1878,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),296
1879,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,216
1880,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,F,4AR,Titolare di assegno di ricerca,37
1881,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),392
1882,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,199
1883,2021,8301,Messina - Università degli studi,Sicilia,ISOLE,M,4AR,Titolare di assegno di ricerca,31
1884,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),36
1885,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,17
1886,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,F,4AR,Titolare di assegno di ricerca,4
1887,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),67
1888,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,14
1889,2021,8601,"Enna - Libera Università della Sicilia Centrale ""KORE""",Sicilia,ISOLE,M,4AR,Titolare di assegno di ricerca,5
1890,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),291
1891,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,147
1892,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,F,4AR,Titolare di assegno di ricerca,120
1893,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),564
1894,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,173
1895,2021,8701,Catania - Università degli studi,Sicilia,ISOLE,M,4AR,Titolare di assegno di ricerca,100
1896,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),128
1897,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,84
1898,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,F,4AR,Titolare di assegno di ricerca,35
1899,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),271
1900,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,112
1901,2021,9001,Sassari - Università degli studi,Sardegna,ISOLE,M,4AR,Titolare di assegno di ricerca,34
1902,2021,9201,Cagliari - Università degli studi,Sardegna,ISOLE,F,1PO e 2PA,Professore I/II fascia (ordinario/associato),233
1903,2021,9201,Cagliari - Università degli studi,Sardegna,ISOLE,F,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,179
1904,2021,9201,Cagliari - Università degli studi,Sardegna,ISOLE,F,4AR,Titolare di assegno di ricerca,57
1905,2021,9201,Cagliari - Università degli studi,Sardegna,ISOLE,M,1PO e 2PA,Professore I/II fascia (ordinario/associato),406
1906,2021,9201,Cagliari - Università degli studi,Sardegna,ISOLE,M,3RU e 3RTD,Ricercatore a tempo indeterminato/determinato,188
